Year,Month,Region,Product_ID,Product_Name,Units_Sold,Unit_Price,Revenue,Discount,Profit,Profit_Margin,Churn_Rate,COGS,Net_Sales,ARPU,CLV
2021,8,Asia,1018,Musical Instruments,717,55.44,39750.48,0.11,5565.07,0.14,0.13,34185.41,35377.93,55.44,59.7046153846154
2021,8,Asia,1019,Stationery,477,288.05,137399.85,0.27,52211.94,0.38,0.07,85187.91,100301.89,288.05,1563.7
2021,8,Asia,1020,Travel Accessories,247,191.77,47367.19,0.29,3789.38,0.08,0.11,43577.81,33630.70,191.77,139.469090909091
2021,8,Europe,1001,Electronics,267,284.49,75958.83,0.28,26585.59,0.35,0.1,49373.24,54690.36,284.49,995.715
2021,8,Europe,1002,Clothing,224,87.64,19631.36,0.21,5496.78,0.28,0.15,14134.58,15508.77,87.64,163.594666666667
2021,8,Europe,1003,Furniture,1949,69.15,134773.35,0.2,51213.87,0.38,0.05,83559.48,107818.68,69.15,525.54
2021,8,Europe,1004,Sports Equipment,1925,392.0,754600.0,0.19,52822.0,0.07,0.06,701778.0,611226,392,457.333333333333
2021,8,Europe,1005,Beauty Products,1377,195.63,269382.51,0.26,59264.15,0.22,0.03,210118.36,199343.06,195.63,1434.62
2021,8,Europe,1006,Home Appliances,1841,187.51,345205.91,0.11,24164.41,0.07,0.12,321041.50,307233.26,187.51,109.380833333333
2021,8,Europe,1007,Toys,259,278.27,72071.93,0.12,21621.58,0.3,0.06,50450.35,63423.30,278.27,1391.35
2021,8,Europe,1008,Books,1239,238.78,295848.42,0.26,38460.29,0.13,0.1,257388.13,218927.83,238.78,310.414
2021,8,Europe,1009,Automotive,1246,22.79,28396.34,0.12,10790.61,0.38,0.03,17605.73,24988.78,22.79,288.673333333333
2021,8,Europe,1010,Groceries,1076,161.24,173494.24,0.19,32963.91,0.19,0.11,140530.33,140530.33,161.24,278.505454545455
2021,8,Europe,1011,Jewelry,1511,291.69,440743.59,0.03,30852.05,0.07,0.1,409891.54,427521.28,291.69,204.183
2021,8,Europe,1012,Health Supplements,98,60.2,5899.6,0.15,825.94,0.14,0.13,5073.66,5014.66,60.2,64.8307692307692
2021,8,Europe,1013,Pet Supplies,607,124.73,75711.11,0.27,25741.78,0.34,0.11,49969.33,55269.11,124.73,385.529090909091
2021,8,Europe,1014,Office Supplies,447,209.75,93758.25,0.15,17814.07,0.19,0.08,75944.18,79694.51,209.75,498.15625
2021,8,Europe,1015,Footwear,1255,137.0,171935.0,0.22,61896.6,0.36,0.02,110038.4,134109.3,137,2466
2021,8,Europe,1016,Gardening Tools,907,340.38,308724.66,0.09,98791.89,0.32,0.12,209932.77,280939.44,340.38,907.68
2021,8,Europe,1017,Kitchenware,153,70.1,10725.3,0.26,2681.32,0.25,0.02,8043.98,7936.722,70.1,876.25
2021,8,Europe,1018,Musical Instruments,224,404.54,90616.96,0.04,12686.37,0.14,0.01,77930.59,86992.28,404.54,5663.56
2021,8,Europe,1019,Stationery,1574,174.19,274175.06,0.22,35642.76,0.13,0.1,238532.30,213856.55,174.19,226.447
2021,8,Europe,1020,Travel Accessories,61,5.67,345.87,0.09,96.84,0.28,0.15,249.03,314.74,5.67,10.584
2021,8,Americas,1001,Electronics,672,339.41,228083.52,0.16,77548.4,0.34,0.09,150535.12,191590.16,339.41,1282.21555555556
2021,8,Americas,1002,Clothing,1577,231.71,365406.67,0.12,58465.07,0.16,0.02,306941.60,321557.87,231.71,1853.68
2021,8,Americas,1003,Furniture,538,469.0,252322.0,0.18,55510.84,0.22,0.02,196811.16,206904.04,469,5159
2021,8,Americas,1004,Sports Equipment,1291,293.19,378508.29,0.3,49206.08,0.13,0.08,329302.21,264955.803,293.19,476.43375
2021,8,Americas,1005,Beauty Products,1029,274.52,282481.08,0.29,22598.49,0.08,0.06,259882.59,200561.57,274.52,366.026666666667
2021,8,Americas,1006,Home Appliances,1644,364.19,598728.36,0.19,215542.21,0.36,0.13,383186.15,484969.97,364.19,1008.52615384615
2021,8,Americas,1007,Toys,556,291.26,161940.56,0.04,53440.38,0.33,0.1,108500.18,155462.94,291.26,961.158
2021,8,Americas,1008,Books,1056,86.12,90942.72,0.19,30011.1,0.33,0.14,60931.62,73663.60,86.12,202.997142857143
2021,8,Americas,1009,Automotive,1175,148.8,174840.0,0.14,62942.4,0.36,0.11,111897.6,150362.4,148.8,486.981818181818
2021,8,Americas,1010,Groceries,1315,346.6,455779.0,0.28,100271.38,0.22,0.04,355507.62,328160.88,346.6,1906.3
2021,8,Americas,1011,Jewelry,297,71.47,21226.59,0.29,5094.38,0.24,0.04,16132.21,15070.88,71.47,428.82
2021,8,Americas,1012,Health Supplements,1646,474.79,781504.34,0.29,211006.17,0.27,0.14,570498.17,554868.08,474.79,915.666428571429
2021,8,Americas,1013,Pet Supplies,495,232.53,115102.35,0.16,23020.47,0.2,0.02,92081.88,96685.97,232.53,2325.3
2021,8,Americas,1014,Office Supplies,1039,432.66,449533.74,0.14,161832.15,0.36,0.1,287701.59,386599.02,432.66,1557.576
2021,8,Americas,1015,Footwear,1794,490.69,880297.86,0.24,308104.25,0.35,0.04,572193.61,669026.37,490.69,4293.5375
2021,8,Americas,1016,Gardening Tools,1655,58.9,97479.5,0.19,21445.49,0.22,0.07,76034.01,78958.395,58.9,185.114285714286
2021,8,Americas,1017,Kitchenware,1772,490.67,869467.24,0.17,121725.41,0.14,0.07,747741.83,721657.81,490.67,981.34
2021,8,Americas,1018,Musical Instruments,1092,92.17,100649.64,0.06,5032.48,0.05,0.01,95617.16,94610.66,92.17,460.85
2021,8,Americas,1019,Stationery,669,397.33,265813.77,0.27,101009.23,0.38,0.14,164804.54,194044.05,397.33,1078.46714285714
2021,8,Americas,1020,Travel Accessories,294,476.68,140143.92,0.29,26627.34,0.19,0.13,113516.58,99502.18,476.68,696.686153846154
2021,8,Africa,1001,Electronics,527,360.57,190020.39,0.07,51305.51,0.27,0.1,138714.88,176718.96,360.57,973.539
2021,8,Africa,1002,Clothing,236,480.28,113346.08,0.23,39671.13,0.35,0.09,73674.95,87276.48,480.28,1867.75555555556
2021,8,Africa,1003,Furniture,470,9.47,4450.9,0.11,1646.83,0.37,0.04,2804.07,3961.301,9.47,87.5975
2021,8,Africa,1004,Sports Equipment,220,27.8,6116.0,0.24,672.76,0.11,0.08,5443.24,4648.16,27.8,38.225
2021,8,Africa,1005,Beauty Products,993,52.22,51854.46,0.13,3111.27,0.06,0.08,48743.19,45113.38,52.22,39.165
2021,8,Africa,1006,Home Appliances,1726,5.22,9009.72,0.27,900.97,0.1,0.15,8108.75,6577.10,5.22,3.48
2021,8,Africa,1007,Toys,595,496.66,295512.7,0.01,94564.06,0.32,0.06,200948.64,292557.573,496.66,2648.85333333333
2021,8,Africa,1008,Books,1029,49.91,51357.39,0.01,3595.02,0.07,0.07,47762.37,50843.82,49.91,49.91
2021,8,Africa,1009,Automotive,1931,181.77,350997.87,0.24,49139.7,0.14,0.09,301858.17,266758.38,181.77,282.753333333333
2021,8,Africa,1010,Groceries,1164,210.72,245278.08,0.25,90752.89,0.37,0.13,154525.19,183958.56,210.72,599.741538461538
2021,8,Africa,1011,Jewelry,1477,55.39,81811.03,0.15,10635.43,0.13,0.02,71175.60,69539.38,55.39,360.035
2021,8,Africa,1012,Health Supplements,1963,478.38,939059.94,0.04,272327.38,0.29,0.04,666732.56,901497.54,478.38,3468.255
2021,8,Africa,1013,Pet Supplies,1653,292.9,484163.7,0.13,121040.93,0.25,0.08,363122.77,421222.419,292.9,915.3125
2021,8,Africa,1014,Office Supplies,331,420.63,139228.53,0.04,27845.71,0.2,0.14,111382.82,133659.39,420.63,600.9
2021,8,Africa,1015,Footwear,203,446.82,90704.46,0.13,29025.43,0.32,0.08,61679.03,78912.88,446.82,1787.28
2021,8,Africa,1016,Gardening Tools,1472,274.53,404108.16,0.06,56575.14,0.14,0.05,347533.02,379861.67,274.53,768.684
2021,8,Africa,1017,Kitchenware,161,428.24,68946.64,0.06,4826.26,0.07,0.02,64120.38,64809.84,428.24,1498.84
2021,8,Africa,1018,Musical Instruments,320,440.35,140912.0,0.14,11272.96,0.08,0.13,129639.04,121184.32,440.35,270.984615384615
2021,8,Africa,1019,Stationery,238,364.74,86808.12,0.23,14757.38,0.17,0.13,72050.74,66842.25,364.74,476.967692307692
2021,8,Africa,1020,Travel Accessories,339,438.56,148671.84,0.16,22300.78,0.15,0.07,126371.06,124884.35,438.56,939.771428571429
2021,9,Asia,1001,Electronics,630,198.95,125338.5,0.16,30081.24,0.24,0.09,95257.26,105284.34,198.95,530.533333333333
2021,9,Asia,1002,Clothing,749,263.64,197466.36,0.02,77011.88,0.39,0.04,120454.48,193517.03,263.64,2570.49
2021,9,Asia,1003,Furniture,1158,155.45,180011.1,0.07,9000.56,0.05,0.11,171010.54,167410.323,155.45,70.6590909090909
2021,9,Asia,1004,Sports Equipment,893,116.03,103614.79,0.2,32120.58,0.31,0.13,71494.21,82891.832,116.03,276.686923076923
2021,9,Asia,1005,Beauty Products,1416,306.77,434386.32,0.27,147691.35,0.34,0.05,286694.97,317102.01,306.77,2086.036
2021,9,Asia,1006,Home Appliances,255,67.05,17097.75,0.1,6839.1,0.4,0.07,10258.65,15387.975,67.05,383.142857142857
2021,9,Asia,1007,Toys,1601,378.35,605738.35,0.12,157491.97,0.26,0.1,448246.38,533049.75,378.35,983.71
2021,9,Asia,1008,Books,1644,210.16,345503.04,0.23,20730.18,0.06,0.05,324772.86,266037.34,210.16,252.192
2021,9,Asia,1009,Automotive,303,293.97,89072.91,0.29,5344.37,0.06,0.05,83728.54,63241.77,293.97,352.764
2021,9,Asia,1010,Groceries,1909,474.86,906507.74,0.19,90650.77,0.1,0.09,815856.97,734271.27,474.86,527.622222222222
2021,9,Asia,1011,Jewelry,802,259.36,208006.72,0.15,37441.21,0.18,0.14,170565.51,176805.71,259.36,333.462857142857
2021,9,Asia,1012,Health Supplements,1161,83.72,97198.92,0.05,7775.91,0.08,0.12,89423.01,92338.97,83.72,55.8133333333333
2021,9,Asia,1013,Pet Supplies,1056,348.82,368353.92,0.22,128923.87,0.35,0.05,239430.05,287316.06,348.82,2441.74
2021,9,Asia,1014,Office Supplies,812,30.69,24920.28,0.04,2990.43,0.12,0.1,21929.85,23923.47,30.69,36.828
2021,9,Asia,1015,Footwear,294,428.99,126123.06,0.21,37836.92,0.3,0.09,88286.14,99637.22,428.99,1429.96666666667
2021,9,Asia,1016,Gardening Tools,232,276.91,64243.12,0.09,14133.49,0.22,0.08,50109.63,58461.24,276.91,761.5025
2021,9,Asia,1017,Kitchenware,913,368.55,336486.15,0.12,20189.17,0.06,0.13,316296.98,296107.81,368.55,170.1
2021,9,Asia,1018,Musical Instruments,537,399.79,214687.23,0.18,75140.53,0.35,0.02,139546.70,176043.53,399.79,6996.325
2021,9,Asia,1019,Stationery,777,353.91,274988.07,0.25,65997.14,0.24,0.15,208990.93,206241.05,353.91,566.256
2021,9,Asia,1020,Travel Accessories,388,217.65,84448.2,0.09,18578.6,0.22,0.03,65869.6,76847.862,217.65,1596.1
2021,9,Europe,1001,Electronics,1313,401.0,526513.0,0.17,100037.47,0.19,0.03,426475.53,437005.79,401,2539.66666666667
2021,9,Europe,1002,Clothing,1531,405.35,620590.85,0.2,167559.53,0.27,0.05,453031.32,496472.68,405.35,2188.89
2021,9,Europe,1003,Furniture,1095,337.99,370099.05,0.24,51813.87,0.14,0.1,318285.18,281275.28,337.99,473.186
2021,9,Europe,1004,Sports Equipment,500,426.09,213045.0,0.29,57522.15,0.27,0.04,155522.85,151261.95,426.09,2876.1075
2021,9,Europe,1005,Beauty Products,1913,30.66,58652.58,0.16,8797.89,0.15,0.05,49854.69,49268.17,30.66,91.98
2021,9,Europe,1006,Home Appliances,1356,208.77,283092.12,0.28,56618.42,0.2,0.13,226473.70,203826.33,208.77,321.184615384615
2021,9,Europe,1007,Toys,1142,38.83,44343.86,0.24,6651.58,0.15,0.07,37692.28,33701.33,38.83,83.2071428571429
2021,9,Europe,1008,Books,68,340.38,23145.84,0.02,2777.5,0.12,0.06,20368.34,22682.92,340.38,680.76
2021,9,Europe,1009,Automotive,338,322.66,109059.08,0.2,29445.95,0.27,0.04,79613.13,87247.264,322.66,2177.955
2021,9,Europe,1010,Groceries,1476,393.71,581115.96,0.18,232446.38,0.4,0.06,348669.58,476515.09,393.71,2624.73333333333
2021,9,Europe,1011,Jewelry,880,218.85,192588.0,0.29,13481.16,0.07,0.08,179106.84,136737.48,218.85,191.49375
2021,9,Europe,1012,Health Supplements,66,56.05,3699.3,0.16,1442.73,0.39,0.09,2256.57,3107.412,56.05,242.883333333333
2021,9,Europe,1013,Pet Supplies,1155,353.75,408581.25,0.13,69458.81,0.17,0.07,339122.44,355465.69,353.75,859.107142857143
2021,9,Europe,1014,Office Supplies,1068,304.71,325430.28,0.16,100883.39,0.31,0.1,224546.89,273361.44,304.71,944.601
2021,9,Europe,1015,Footwear,1865,330.09,615617.85,0.29,160060.64,0.26,0.02,455557.21,437088.67,330.09,4291.17
2021,9,Europe,1016,Gardening Tools,718,463.13,332527.34,0.02,66505.47,0.2,0.11,266021.87,325876.79,463.13,842.054545454545
2021,9,Europe,1017,Kitchenware,452,313.71,141796.92,0.19,19851.57,0.14,0.01,121945.35,114855.51,313.71,4391.94
2021,9,Europe,1018,Musical Instruments,1908,189.76,362062.08,0.17,76033.04,0.21,0.1,286029.04,300511.53,189.76,398.496
2021,9,Europe,1019,Stationery,1399,159.89,223686.11,0.08,58158.39,0.26,0.13,165527.72,205791.22,159.89,319.78
2021,9,Europe,1020,Travel Accessories,1138,62.95,71637.1,0.13,18625.65,0.26,0.04,53011.45,62324.277,62.95,409.175
2021,9,Americas,1001,Electronics,996,442.08,440311.68,0.06,114481.04,0.26,0.11,325830.64,413892.98,442.08,1044.91636363636
2021,9,Americas,1002,Clothing,74,29.99,2219.26,0.19,399.47,0.18,0.14,1819.79,1797.60,29.99,38.5585714285714
2021,9,Americas,1003,Furniture,1210,227.88,275734.8,0.29,52389.61,0.19,0.13,223345.19,195771.708,227.88,333.055384615385
2021,9,Americas,1004,Sports Equipment,667,371.01,247463.67,0.06,69289.83,0.28,0.08,178173.84,232615.85,371.01,1298.535
2021,9,Americas,1005,Beauty Products,1868,219.62,410250.16,0.03,127177.55,0.31,0.14,283072.61,397942.66,219.62,486.301428571429
2021,9,Americas,1006,Home Appliances,1997,431.35,861405.95,0.25,198123.37,0.23,0.07,663282.58,646054.46,431.35,1417.29285714286
2021,9,Americas,1007,Toys,964,296.78,286095.92,0.18,77245.9,0.27,0.04,208850.02,234598.65,296.78,2003.265
2021,9,Americas,1008,Books,261,105.99,27663.39,0.2,9405.55,0.34,0.02,18257.84,22130.712,105.99,1801.83
2021,9,Americas,1009,Automotive,1509,11.8,17806.2,0.07,2314.81,0.13,0.05,15491.39,16559.766,11.8,30.68
2021,9,Americas,1010,Groceries,993,456.03,452837.79,0.11,90567.56,0.2,0.04,362270.23,403025.63,456.03,2280.15
2021,9,Americas,1011,Jewelry,1234,338.07,417178.38,0.02,158527.78,0.38,0.13,258650.60,408834.81,338.07,988.204615384615
2021,9,Americas,1012,Health Supplements,1623,194.73,316046.79,0.15,47407.02,0.15,0.12,268639.77,268639.77,194.73,243.4125
2021,9,Americas,1013,Pet Supplies,436,310.31,135295.16,0.22,41941.5,0.31,0.08,93353.66,105530.22,310.31,1202.45125
2021,9,Americas,1014,Office Supplies,740,386.52,286024.8,0.13,34322.98,0.12,0.12,251701.82,248841.576,386.52,386.52
2021,9,Americas,1015,Footwear,344,138.08,47499.52,0.11,17099.83,0.36,0.1,30399.69,42274.57,138.08,497.088
2021,9,Americas,1016,Gardening Tools,617,394.75,243560.75,0.12,87681.87,0.36,0.1,155878.88,214333.46,394.75,1421.1
2021,9,Americas,1017,Kitchenware,791,216.66,171378.06,0.13,47985.86,0.28,0.14,123392.20,149098.91,216.66,433.32
2021,9,Americas,1018,Musical Instruments,141,212.6,29976.6,0.15,9592.51,0.32,0.09,20384.09,25480.11,212.6,755.911111111111
2021,9,Americas,1019,Stationery,1278,154.02,196837.56,0.15,13778.63,0.07,0.08,183058.93,167311.93,154.02,134.7675
2021,9,Americas,1020,Travel Accessories,1909,108.96,208004.64,0.08,62401.39,0.3,0.01,145603.25,191364.27,108.96,3268.8
2021,9,Africa,1001,Electronics,170,133.82,22749.4,0.05,2502.43,0.11,0.02,20246.97,21611.93,133.82,736.01
2021,9,Africa,1002,Clothing,763,471.55,359792.65,0.22,107937.79,0.3,0.13,251854.86,280638.27,471.55,1088.19230769231
2021,9,Africa,1003,Furniture,1668,59.66,99512.88,0.09,15922.06,0.16,0.04,83590.82,90556.72,59.66,238.64
2021,9,Africa,1004,Sports Equipment,361,278.92,100690.12,0.08,31213.94,0.31,0.02,69476.18,92634.91,278.92,4323.26
2021,9,Africa,1005,Beauty Products,1929,395.7,763305.3,0.09,282422.96,0.37,0.14,480882.34,694607.823,395.7,1045.77857142857
2021,9,Africa,1006,Home Appliances,1621,317.95,515396.95,0.11,77309.54,0.15,0.04,438087.41,458703.29,317.95,1192.3125
2021,9,Africa,1007,Toys,930,55.77,51866.1,0.12,12447.86,0.24,0.08,39418.24,45642.168,55.77,167.31
2021,9,Africa,1008,Books,711,263.19,187128.09,0.24,67366.11,0.36,0.06,119761.98,142217.35,263.19,1579.14
2021,9,Africa,1009,Automotive,463,222.41,102975.83,0.18,11327.34,0.11,0.1,91648.49,84440.18,222.41,244.651
2021,9,Africa,1010,Groceries,702,362.35,254369.7,0.12,55961.33,0.22,0.07,198408.37,223845.336,362.35,1138.81428571429
2021,9,Africa,1011,Jewelry,1320,5.99,7906.8,0.22,2451.11,0.31,0.08,5455.69,6167.304,5.99,23.21125
2021,9,Africa,1012,Health Supplements,711,272.98,194088.78,0.1,36876.87,0.19,0.11,157211.91,174679.902,272.98,471.510909090909
2021,9,Africa,1013,Pet Supplies,548,124.56,68258.88,0.11,6143.3,0.09,0.04,62115.58,60750.40,124.56,280.26
2021,9,Africa,1014,Office Supplies,1786,109.89,196263.54,0.09,21588.99,0.11,0.04,174674.55,178599.82,109.89,302.1975
2021,9,Africa,1015,Footwear,1200,120.93,145116.0,0.07,56595.24,0.39,0.1,88520.76,134957.88,120.93,471.627
2021,9,Africa,1016,Gardening Tools,1582,210.29,332678.78,0.23,119764.36,0.36,0.11,212914.42,256162.66,210.29,688.221818181818
2021,9,Africa,1017,Kitchenware,224,378.03,84678.72,0.06,13548.6,0.16,0.09,71130.12,79598.00,378.03,672.053333333333
2021,9,Africa,1018,Musical Instruments,1970,317.55,625573.5,0.16,56301.61,0.09,0.09,569271.89,525481.74,317.55,317.55
2021,9,Africa,1019,Stationery,881,466.9,411338.9,0.13,160422.17,0.39,0.08,250916.73,357864.843,466.9,2276.1375
2021,9,Africa,1020,Travel Accessories,1342,198.97,267017.74,0.27,32042.13,0.12,0.08,234975.61,194922.95,198.97,298.455
2021,10,Asia,1001,Electronics,870,389.36,338743.2,0.18,118560.12,0.35,0.1,220183.08,277769.424,389.36,1362.76
2021,10,Asia,1002,Clothing,1460,282.54,412508.4,0.19,119627.44,0.29,0.05,292880.96,334131.804,282.54,1638.732
2021,10,Asia,1003,Furniture,74,367.0,27158.0,0.21,8418.98,0.31,0.08,18739.02,21454.82,367,1422.125
2021,10,Asia,1004,Sports Equipment,1671,422.45,705913.95,0.15,120005.37,0.17,0.12,585908.58,600026.86,422.45,598.470833333333
2021,10,Asia,1005,Beauty Products,767,257.73,197678.91,0.25,37558.99,0.19,0.08,160119.92,148259.18,257.73,612.10875
2021,10,Asia,1006,Home Appliances,188,42.47,7984.36,0.12,2634.84,0.33,0.14,5349.52,7026.24,42.47,100.107857142857
2021,10,Asia,1007,Toys,609,107.94,65735.46,0.01,14461.8,0.22,0.04,51273.66,65078.11,107.94,593.67
2021,10,Asia,1008,Books,1945,484.19,941749.55,0.02,263689.87,0.28,0.02,678059.68,922914.56,484.19,6778.66
2021,10,Asia,1009,Automotive,883,259.12,228802.96,0.3,29744.38,0.13,0.14,199058.58,160162.072,259.12,240.611428571429
2021,10,Asia,1010,Groceries,1819,163.98,298279.62,0.07,50707.54,0.17,0.06,247572.08,277400.05,163.98,464.61
2021,10,Asia,1011,Jewelry,108,354.78,38316.24,0.11,6896.92,0.18,0.02,31419.32,34101.45,354.78,3193.02
2021,10,Asia,1012,Health Supplements,1552,355.84,552263.68,0.0,71794.28,0.13,0.1,480469.40,552263.68,355.84,462.592
2021,10,Asia,1013,Pet Supplies,610,189.75,115747.5,0.19,9259.8,0.08,0.02,106487.7,93755.475,189.75,759
2021,10,Asia,1014,Office Supplies,1121,37.9,42485.9,0.23,10621.48,0.25,0.12,31864.42,32714.143,37.9,78.9583333333333
2021,10,Asia,1015,Footwear,1502,178.35,267881.7,0.2,85722.14,0.32,0.01,182159.56,214305.4,178.35,5707.2
2021,10,Asia,1016,Gardening Tools,1284,312.13,400774.92,0.22,44085.24,0.11,0.04,356689.68,312604.44,312.13,858.3575
2021,10,Asia,1017,Kitchenware,269,198.42,53374.98,0.05,7472.5,0.14,0.09,45902.48,50706.23,198.42,308.653333333333
2021,10,Asia,1018,Musical Instruments,1862,328.8,612225.6,0.27,153056.4,0.25,0.1,459169.2,446924.688,328.8,822
2021,10,Asia,1019,Stationery,987,156.92,154880.04,0.12,46464.01,0.3,0.06,108416.03,136294.44,156.92,784.6
2021,10,Asia,1020,Travel Accessories,665,160.34,106626.1,0.07,13861.39,0.13,0.07,92764.71,99162.273,160.34,297.774285714286
2021,10,Europe,1001,Electronics,765,363.55,278115.75,0.22,69528.94,0.25,0.09,208586.81,216930.29,363.55,1009.86111111111
2021,10,Europe,1002,Clothing,1251,194.49,243306.99,0.25,68125.96,0.28,0.12,175181.03,182480.24,194.49,453.81
2021,10,Europe,1003,Furniture,433,276.92,119906.36,0.16,32374.72,0.27,0.11,87531.64,100721.34,276.92,679.712727272727
2021,10,Europe,1004,Sports Equipment,110,165.63,18219.3,0.08,2186.32,0.12,0.11,16032.98,16761.756,165.63,180.687272727273
2021,10,Europe,1005,Beauty Products,1854,329.08,610114.32,0.25,42708.0,0.07,0.12,567406.32,457585.74,329.08,191.963333333333
2021,10,Europe,1006,Home Appliances,1280,390.12,499353.6,0.23,59922.43,0.12,0.02,439431.17,384502.272,390.12,2340.72
2021,10,Europe,1007,Toys,1942,375.18,728599.56,0.05,94717.94,0.13,0.07,633881.62,692169.58,375.18,696.762857142857
2021,10,Europe,1008,Books,583,21.67,12633.61,0.26,1768.71,0.14,0.09,10864.90,9348.87,21.67,33.7088888888889
2021,10,Europe,1009,Automotive,1193,429.77,512715.61,0.24,102543.12,0.2,0.04,410172.49,389663.86,429.77,2148.85
2021,10,Europe,1010,Groceries,1577,166.02,261813.54,0.27,104725.42,0.4,0.13,157088.12,191123.88,166.02,510.830769230769
2021,10,Europe,1011,Jewelry,1331,375.26,499471.06,0.24,149841.32,0.3,0.15,349629.74,379598.01,375.26,750.52
2021,10,Europe,1012,Health Supplements,76,499.45,37958.2,0.1,11767.04,0.31,0.12,26191.16,34162.4,499.45,1290.24583333333
2021,10,Europe,1013,Pet Supplies,507,7.83,3969.81,0.14,992.45,0.25,0.05,2977.36,3414.04,7.83,39.15
2021,10,Europe,1014,Office Supplies,830,69.39,57593.7,0.01,10366.87,0.18,0.12,47226.83,57017.763,69.39,104.085
2021,10,Europe,1015,Footwear,1999,159.83,319500.17,0.2,41535.02,0.13,0.01,277965.15,255600.136,159.83,2077.79
2021,10,Europe,1016,Gardening Tools,511,458.72,234405.92,0.21,37504.95,0.16,0.03,196900.97,185180.68,458.72,2446.50666666667
2021,10,Europe,1017,Kitchenware,1841,311.67,573784.47,0.17,154921.81,0.27,0.13,418862.66,476241.11,311.67,647.314615384615
2021,10,Europe,1018,Musical Instruments,187,198.34,37089.58,0.02,10014.19,0.27,0.11,27075.39,36347.79,198.34,486.834545454545
2021,10,Europe,1019,Stationery,1523,355.16,540908.68,0.12,70318.13,0.13,0.09,470590.55,475999.64,355.16,513.008888888889
2021,10,Europe,1020,Travel Accessories,1993,192.67,383991.31,0.11,103677.65,0.27,0.1,280313.66,341752.27,192.67,520.209
2021,10,Americas,1001,Electronics,950,497.84,472948.0,0.29,132425.44,0.28,0.12,340522.56,335793.08,497.84,1161.62666666667
2021,10,Americas,1002,Clothing,1541,470.27,724686.07,0.15,275380.71,0.38,0.13,449305.36,615983.16,470.27,1374.63538461538
2021,10,Americas,1003,Furniture,1228,340.38,417986.64,0.11,158834.92,0.38,0.03,259151.72,372008.11,340.38,4311.48
2021,10,Americas,1004,Sports Equipment,1718,31.92,54838.56,0.19,21387.04,0.39,0.02,33451.52,44419.23,31.92,622.44
2021,10,Americas,1005,Beauty Products,967,82.32,79603.44,0.19,20696.89,0.26,0.04,58906.55,64478.79,82.32,535.08
2021,10,Americas,1006,Home Appliances,455,230.31,104791.05,0.2,35628.96,0.34,0.03,69162.09,83832.84,230.31,2610.18
2021,10,Americas,1007,Toys,1477,344.27,508486.79,0.01,55933.55,0.11,0.07,452553.24,503401.92,344.27,540.995714285714
2021,10,Americas,1008,Books,1369,402.39,550871.91,0.29,132209.26,0.24,0.08,418662.65,391119.06,402.39,1207.17
2021,10,Americas,1009,Automotive,1167,441.4,515113.8,0.18,175138.69,0.34,0.1,339975.11,422393.316,441.4,1500.76
2021,10,Americas,1010,Groceries,1511,293.68,443750.48,0.18,75437.58,0.17,0.02,368312.90,363875.39,293.68,2496.28
2021,10,Americas,1011,Jewelry,1081,37.93,41002.33,0.07,15170.86,0.37,0.1,25831.47,38132.17,37.93,140.341
2021,10,Americas,1012,Health Supplements,488,442.04,215715.52,0.2,25885.86,0.12,0.13,189829.66,172572.416,442.04,408.036923076923
2021,10,Americas,1013,Pet Supplies,1312,343.31,450422.72,0.11,148639.5,0.33,0.13,301783.22,400876.22,343.31,871.479230769231
2021,10,Americas,1014,Office Supplies,1146,498.63,571429.98,0.01,205714.79,0.36,0.1,365715.19,565715.68,498.63,1795.068
2021,10,Americas,1015,Footwear,680,311.4,211752.0,0.28,67760.64,0.32,0.03,143991.36,152461.44,311.4,3321.6
2021,10,Americas,1016,Gardening Tools,429,38.17,16374.93,0.29,5567.48,0.34,0.13,10807.45,11626.20,38.17,99.8292307692308
2021,10,Americas,1017,Kitchenware,1423,156.5,222699.5,0.17,73490.84,0.33,0.07,149208.66,184840.585,156.5,737.785714285714
2021,10,Americas,1018,Musical Instruments,619,118.54,73376.26,0.14,10272.68,0.14,0.02,63103.58,63103.58,118.54,829.78
2021,10,Americas,1019,Stationery,613,222.04,136110.52,0.16,53083.1,0.39,0.03,83027.42,114332.84,222.04,2886.52
2021,10,Americas,1020,Travel Accessories,633,222.67,140950.11,0.08,46513.54,0.33,0.06,94436.57,129674.10,222.67,1224.685
2021,10,Africa,1001,Electronics,953,113.75,108403.75,0.01,36857.28,0.34,0.06,71546.47,107319.71,113.75,644.583333333333
2021,10,Africa,1002,Clothing,1493,338.63,505574.59,0.02,60668.95,0.12,0.12,444905.64,495463.10,338.63,338.63
2021,10,Africa,1003,Furniture,1296,389.52,504817.92,0.02,201927.17,0.4,0.05,302890.75,494721.56,389.52,3116.16
2021,10,Africa,1004,Sports Equipment,839,244.85,205429.15,0.09,51357.29,0.25,0.12,154071.86,186940.53,244.85,510.104166666667
2021,10,Africa,1005,Beauty Products,502,241.86,121413.72,0.23,19426.2,0.16,0.05,101987.52,93488.56,241.86,773.952
2021,10,Africa,1006,Home Appliances,1185,91.25,108131.25,0.26,21626.25,0.2,0.15,86505.00,80017.13,91.25,121.666666666667
2021,10,Africa,1007,Toys,1563,412.08,644081.04,0.02,128816.21,0.2,0.07,515264.83,631199.42,412.08,1177.37142857143
